#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string,string,string,string,string,string
#default,mean,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,endpoint,host,method,peak_users,result,server,service,status_code,system_type,teastore
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:16:00Z,0.048694994666666665,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:17:00Z,0.053669182,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:18:00Z,0.08025282316666667,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:19:00Z,0.05488732416666666,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:20:00Z,0.05005887333333334,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:21:00Z,0.04642182116666666,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:22:00Z,0.046835757166666665,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:23:00Z,0.0435640085,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:24:00Z,0.0438627695,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:25:00Z,0.04625745266666667,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:26:00Z,0.051242547000000006,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:27:00Z,0.04215848216666667,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:28:00Z,0.04697751050000001,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:29:00Z,0.04866490216666666,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:30:00Z,0.039052336666666666,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:31:00Z,0.046832650499999996,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:32:00Z,0.047842612166666666,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:33:00Z,0.052031366166666655,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:34:00Z,0.0613864605,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:35:00Z,0.04823415350000001,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:36:00Z,0.06152376716666667,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:37:00Z,0.0440155145,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:38:00Z,0.04358567,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:39:00Z,0.04437909566666667,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:40:00Z,0.04465328666666666,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:41:00Z,0.043564657166666666,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:42:00Z,0.047146762499999995,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:43:00Z,0.048636168833333326,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:44:00Z,0.044700603666666665,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:45:00Z,0.05493022066666667,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:46:00Z,0.04229332883333333,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:47:00Z,0.04517977883333333,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:48:00Z,0.04844355633333333,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:49:00Z,0.050468916,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:50:00Z,0.049539991666666665,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:51:00Z,0.058958108,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:52:00Z,0.06561382983333333,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:53:00Z,0.043986239333333337,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:54:00Z,0.04418367116666667,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T20:55:00Z,0.057326979,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T22:01:00Z,0.7656702315,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T22:02:00Z,1.0210363228333332,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T22:03:00Z,1.6902063316666667,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T22:04:00Z,1.0909343881666667,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T22:05:00Z,1.0978806110000001,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T22:06:00Z,0.2037233045,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,6,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T22:07:00Z,0.047545331833333336,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,7,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T21:17:00Z,0.05393590425,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,open,monitoring
,,7,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T21:18:00Z,0.04414159916666666,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,open,monitoring
,,7,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T21:19:00Z,0.04888450366666667,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,open,monitoring
,,7,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T21:20:00Z,0.0742560995,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,open,monitoring
,,7,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T21:21:00Z,0.5640506270000001,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,open,monitoring
,,7,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T21:22:00Z,1.3661504298333333,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,open,monitoring
,,7,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T21:23:00Z,1.4463452808333335,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,open,monitoring
,,7,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T21:24:00Z,1.5214900318333333,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,open,monitoring
,,7,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T21:25:00Z,1.1082132805,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,open,monitoring
,,7,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T21:26:00Z,0.5506073995,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,open,monitoring
,,7,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T21:27:00Z,0.04769655933333333,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,open,monitoring
,,7,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T21:28:00Z,0.05424594166666666,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,open,monitoring
,,7,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T21:29:00Z,0.04975227133333334,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,open,monitoring
,,7,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T21:30:00Z,0.044457401333333334,response_time,http_response,category,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,open,monitoring
,,8,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T22:08:00Z,1.9570625815,response_time,http_response,category,performance,GET,500,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,8,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T22:09:00Z,2.8464956433333337,response_time,http_response,category,performance,GET,500,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,8,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T22:10:00Z,2.2489325263333333,response_time,http_response,category,performance,GET,500,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,8,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T22:11:00Z,2.1989078713333337,response_time,http_response,category,performance,GET,500,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,8,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T22:12:00Z,2.0032764768333333,response_time,http_response,category,performance,GET,500,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,8,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T22:13:00Z,0.3410586970000001,response_time,http_response,category,performance,GET,500,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,8,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T22:14:00Z,0.050690011666666666,response_time,http_response,category,performance,GET,500,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,8,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T22:15:00Z,0.04671168283333333,response_time,http_response,category,performance,GET,500,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,8,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T22:16:00Z,0.03927909533333334,response_time,http_response,category,performance,GET,500,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,8,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T22:17:00Z,0.04643320866666666,response_time,http_response,category,performance,GET,500,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,8,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T22:18:00Z,0.04690621116666666,response_time,http_response,category,performance,GET,500,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,8,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T22:19:00Z,0.04374155316666667,response_time,http_response,category,performance,GET,500,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,8,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T22:20:00Z,0.047912257333333326,response_time,http_response,category,performance,GET,500,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,8,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T22:21:00Z,0.0424513065,response_time,http_response,category,performance,GET,500,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,closed,monitoring
,,9,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T21:30:00Z,0.055019724666666665,response_time,http_response,category,performance,GET,500,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,open,monitoring
,,9,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T21:31:00Z,0.040340674,response_time,http_response,category,performance,GET,500,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,open,monitoring
,,9,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T21:32:00Z,0.06949594316666667,response_time,http_response,category,performance,GET,500,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,open,monitoring
,,9,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T21:33:00Z,0.04814853966666666,response_time,http_response,category,performance,GET,500,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,open,monitoring
,,9,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T21:34:00Z,0.037348241500000004,response_time,http_response,category,performance,GET,500,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,open,monitoring
,,9,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T21:35:00Z,0.04065504866666667,response_time,http_response,category,performance,GET,500,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,open,monitoring
,,9,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T21:36:00Z,0.6694111051666667,response_time,http_response,category,performance,GET,500,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,open,monitoring
,,9,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T21:37:00Z,2.2714186965,response_time,http_response,category,performance,GET,500,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,open,monitoring
,,9,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T21:38:00Z,2.3712752268333332,response_time,http_response,category,performance,GET,500,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,open,monitoring
,,9,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T21:39:00Z,2.289286084,response_time,http_response,category,performance,GET,500,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,open,monitoring
,,9,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T21:40:00Z,1.6723054168333331,response_time,http_response,category,performance,GET,500,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,open,monitoring
,,9,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T21:41:00Z,1.7755539085,response_time,http_response,category,performance,GET,500,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,open,monitoring
,,9,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T21:42:00Z,0.04136858783333334,response_time,http_response,category,performance,GET,500,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,open,monitoring
,,9,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T21:43:00Z,0.04154278383333333,response_time,http_response,category,performance,GET,500,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,open,monitoring
,,9,2025-04-23T19:47:28.263590724Z,2025-04-23T22:47:28.263590724Z,2025-04-23T21:44:00Z,0.044357996999999996,response_time,http_response,category,performance,GET,500,success,http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2,teastore,200,open,monitoring

