#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string,string,string,string,string,string
#default,mean,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,endpoint,host,method,peak_users,result,server,service,status_code,system_type,teastore
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T19:49:00Z,0.02298503775,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T19:50:00Z,0.027464862666666662,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T19:51:00Z,0.02870002216666667,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T19:52:00Z,0.027211895833333333,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T19:53:00Z,0.024255264999999998,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T19:54:00Z,0.027424687833333333,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T19:55:00Z,0.02513083416666666,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T19:56:00Z,0.025854306833333337,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T19:57:00Z,0.025136497666666664,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,4,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T19:58:00Z,0.027779293666666666,response_time,http_response,home,performance,GET,250,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
